-9.949354529380798340e-01,-2.202446572482585907e-02,9.807319194078445435e-02
-9.471316933631896973e-01,-4.851235449314117432e-02,-3.171563744544982910e-01
9.864949584007263184e-01,8.373356610536575317e-02,-1.407713145017623901e-01
6.503638625144958496e-01,6.141684055328369141e-01,-4.470168352127075195e-01
5.902189016342163086e-01,3.097520768642425537e-01,-7.454498410224914551e-01
7.220660448074340820e-01,1.644366234540939331e-01,-6.719979047775268555e-01
9.078457951545715332e-01,1.460625082254409790e-01,-3.930420279502868652e-01
-8.368867039680480957e-01,5.473426580429077148e-01,-6.057850550860166550e-03
8.920194506645202637e-01,4.207167327404022217e-01,1.652228534221649170e-01
6.854109168052673340e-01,4.016950260847806931e-03,7.281454205513000488e-01
9.942689538002014160e-01,-7.530194520950317383e-02,-7.588800042867660522e-02
-8.065705299377441406e-01,4.018505513668060303e-01,4.335440099239349365e-01
-4.141538143157958984e-01,-1.138197183609008789e-01,9.030624628067016602e-01
-5.073964712209999561e-04,9.979273676872253418e-01,-6.434901803731918335e-02
1.316608674824237823e-02,4.886139333248138428e-01,-8.724008202552795410e-01
9.035084843635559082e-01,3.658801317214965820e-01,-2.231683135032653809e-01
5.162659883499145508e-01,5.501855015754699707e-01,-6.563271880149841309e-01
-7.615875005722045898e-01,-1.221306547522544861e-01,6.364499926567077637e-01
-7.256032526493072510e-02,-3.888006806373596191e-01,9.184601902961730957e-01
7.535640001296997070e-01,-6.090752482414245605e-01,-2.473228126764297485e-01
3.614522218704223633e-01,-9.323667883872985840e-01,6.679547484964132309e-03
-7.615759372711181641e-01,-6.194574236869812012e-01,1.904587894678115845e-01
-4.549273550510406494e-01,-5.079307556152343750e-01,7.314693927764892578e-01
-1.089434176683425903e-01,-9.381661415100097656e-01,3.285966515541076660e-01
-9.770618379116058350e-02,-7.507253885269165039e-01,6.533491015434265137e-01
8.059220910072326660e-01,4.739958047866821289e-01,-3.547078371047973633e-01
8.841105699539184570e-01,1.350866407155990601e-01,-4.473256766796112061e-01
2.324493136256933212e-03,-3.207730054855346680e-01,9.471532702445983887e-01
-3.606568276882171631e-01,-7.348667383193969727e-01,5.743670463562011719e-01
6.335147619247436523e-01,-7.717969417572021484e-01,5.466707050800323486e-02
-2.317517101764678955e-01,-9.277368783950805664e-01,2.925668060779571533e-01
-9.211526513099670410e-01,2.865343093872070312e-01,-2.633933424949645996e-01
-4.368717968463897705e-01,-8.901636600494384766e-01,-1.294285953044891357e-01
-5.025618076324462891e-01,-8.461911082267761230e-01,1.771789342164993286e-01
-6.259925365447998047e-01,-7.621902823448181152e-01,-1.649224758148193359e-01
-4.560267627239227295e-01,-8.681129813194274902e-01,-1.960090994834899902e-01
-8.378440141677856445e-01,1.229023933410644531e-01,-5.318952798843383789e-01
-7.959516048431396484e-01,5.521451309323310852e-02,-6.028369665145874023e-01
7.028949260711669922e-01,-4.124816954135894775e-01,-5.794804692268371582e-01
-9.447582364082336426e-01,5.654099397361278534e-03,-3.277193009853363037e-01
-9.688817262649536133e-01,1.725276559591293335e-02,2.469224780797958374e-01
-8.439677953720092773e-01,-4.970834851264953613e-01,2.015600204467773438e-01
6.331029534339904785e-01,7.686214447021484375e-01,9.166212379932403564e-02
6.035689711570739746e-01,6.614357829093933105e-01,-4.452047049999237061e-01
-9.629306793212890625e-01,7.754186540842056274e-02,-2.583641707897186279e-01
-4.111179709434509277e-01,-2.598093636333942413e-02,-9.112119078636169434e-01
-6.320359706878662109e-01,-4.733835160732269287e-01,6.135460138320922852e-01
-9.420289993286132812e-01,-2.871015071868896484e-01,1.736496835947036743e-01
-9.367421269416809082e-01,-2.760988771915435791e-01,2.151365727186203003e-01
-3.966731429100036621e-01,-8.642864227294921875e-01,3.092885613441467285e-01
-9.992455840110778809e-01,-1.390366349369287491e-02,3.626149520277976990e-02
-9.999190568923950195e-01,8.728263201192021370e-04,-1.270192954689264297e-02
-9.607084989547729492e-01,-3.583541885018348694e-02,-2.752365767955780029e-01
-8.523617982864379883e-01,-1.351487934589385986e-01,-5.051872134208679199e-01
9.396553635597229004e-01,3.032943606376647949e-01,1.583045870065689087e-01
8.041163906455039978e-03,3.983100056648254395e-01,-9.172156453132629395e-01
-9.387215375900268555e-01,-6.652576476335525513e-02,3.381956815719604492e-01
-6.405994296073913574e-01,-2.216037511825561523e-01,7.352035641670227051e-01
-9.987527132034301758e-01,-4.144119098782539368e-02,-2.785428799688816071e-02
-8.664696216583251953e-01,4.133354872465133667e-03,4.992128014564514160e-01
6.545740962028503418e-01,4.820387363433837891e-01,5.823842287063598633e-01
7.457665205001831055e-01,4.219389557838439941e-01,5.155578255653381348e-01
6.297182440757751465e-01,1.430159360170364380e-01,7.635452747344970703e-01
4.190385341644287109e-01,-5.038624629378318787e-02,9.065693616867065430e-01
-8.035010099411010742e-01,-5.684896707534790039e-01,-1.766514182090759277e-01
-8.030242323875427246e-01,-5.410472750663757324e-01,-2.498399615287780762e-01
-8.446883559226989746e-01,-3.904599547386169434e-01,-3.661182820796966553e-01
-7.367946505546569824e-01,-5.312185883522033691e-01,-4.182590544223785400e-01
3.556227385997772217e-01,2.584249377250671387e-01,-8.981921672821044922e-01
-4.564429223537445068e-01,2.272750884294509888e-01,-8.602360486984252930e-01
-7.168449759483337402e-01,-2.784585356712341309e-01,-6.392137408256530762e-01
-1.671364754438400269e-01,-3.770577609539031982e-01,-9.109845757484436035e-01
-3.478644490242004395e-01,-9.364724755287170410e-01,4.482821375131607056e-02
-8.301839828491210938e-01,-5.569019913673400879e-01,2.558737248182296753e-02
6.652193665504455566e-01,5.790519714355468750e-01,-4.713618457317352295e-01
8.147721886634826660e-01,5.676026940345764160e-01,-1.182103082537651062e-01
7.927699685096740723e-01,6.085585355758666992e-01,3.423915430903434753e-02
2.197868227958679199e-01,9.755340218544006348e-01,5.222314503043889999e-03
-8.454457521438598633e-01,-1.257268488407135010e-01,5.190514922142028809e-01
-8.046531081199645996e-01,-9.736631810665130615e-02,5.857075452804565430e-01
7.400698661804199219e-01,4.742896556854248047e-01,-4.768082499504089355e-01
9.974763393402099609e-01,-3.227503597736358643e-02,-6.324077397584915161e-02
-9.243687391281127930e-01,-1.502768844366073608e-01,3.506557047367095947e-01
1.815757900476455688e-02,-8.628852963447570801e-01,5.050735473632812500e-01
